year,title,authors_short,all_authors,journal,doi,openalex_id
2008,"Sensitive, Specific, and Quantitative FTICR Mass Spectrometry of Combinatorial Post-Translational Modifications in Intact Histone H4","C. Logan Mackay, Bernard Ramsahoye, Karl Burgess et al. (n=10)",C. Logan Mackay; Bernard Ramsahoye; Karl Burgess; Ken Cook; Stefan Weidt; J. Creanor; David J. Harrison; Pat R. R. Langridge‐Smith; Ted R. Hupp; Larry Hayward,Analytical Chemistry,https://doi.org/10.1021/ac702452d,https://openalex.org/W1967817887
2008,High-Resolution Mass Spectrometers,"Alan G. Marshall, Christopher L. Hendrickson",Alan G. Marshall; Christopher L. Hendrickson,Annual Review of Analytical Chemistry,https://doi.org/10.1146/annurev.anchem.1.031207.112945,https://openalex.org/W2085010866
2008,Rational Modification of Ligand‐Binding Preference of Avidin by Circular Permutation and Mutagenesis,"Juha A. E. Määttä, Tomi T. Airenne, Henri R. Nordlund et al. (n=9)",Juha A. E. Määttä; Tomi T. Airenne; Henri R. Nordlund; Janne Jänis; Tiina A. Paldanius; Pirjo Vainiotalo; Mark S. Johnson; Markku S. Kulomaa; Vesa P. Hytönen,ChemBioChem,https://doi.org/10.1002/cbic.200890027,https://openalex.org/W4246994087
2008,Mass spectrometry for proteomics,"Xuemei Han, Aaron Aslanian, John R. Yates",Xuemei Han; Aaron Aslanian; John R. Yates,Current Opinion in Chemical Biology,https://doi.org/10.1016/j.cbpa.2008.07.024,https://openalex.org/W2003261719
2008,Mass spectrometry in proteomics,Ákos Vértes,Ákos Vértes,Elsevier eBooks,https://doi.org/10.1016/b978-044451980-1.50010-0,https://openalex.org/W101070140
2008,Multidimensional liquid chromatographic separations for proteomics,Karl Burgess,Karl Burgess,Europe PMC (PubMed Central),,https://openalex.org/W1548709895
2008,FT-ICR MS optimization for the analysis of intact proteins,"Aleksey V. Tolmachev, Errol Robinson, Si Wu et al. (n=5)",Aleksey V. Tolmachev; Errol Robinson; Si Wu; Ljiljana Paša‐Tolić; Richard Smith,International Journal of Mass Spectrometry,https://doi.org/10.1016/j.ijms.2008.10.010,https://openalex.org/W1980545547
2008,Single amino acid sequence polymorphisms in rat cardiac troponin revealed by top–down tandem mass spectrometry,"Raquel Sancho Solis, Ying Ge, Jeffery W. Walker",Raquel Sancho Solis; Ying Ge; Jeffery W. Walker,Journal of Muscle Research and Cell Motility,https://doi.org/10.1007/s10974-009-9168-y,https://openalex.org/W1974469291
2008,"Discovery, Identification, and Characterization of Candidate Pharmacodynamic Markers of Methionine Aminopeptidase-2 Inhibition","Scott E. Warder, Lora A. Tucker, Shaun M. McLoughlin et al. (n=13)",Scott E. Warder; Lora A. Tucker; Shaun M. McLoughlin; Tamara J. Strelitzer; Joseph L. Meuth; Qian Zhang; George S. Sheppard; Paul L. Richardson; Rick Lesniewski; Steven K. Davidsen; Randy L. Bell; John C. Rogers; Jieyi Wang,Journal of Proteome Research,https://doi.org/10.1021/pr800388p,https://openalex.org/W2045294978
2008,A Proteomics Grade Electron Transfer Dissociation-Enabled Hybrid Linear Ion Trap-Orbitrap Mass Spectrometer,"Graeme C. McAlister, W. Travis Berggren, Jens Griep‐Raming et al. (n=11)",Graeme C. McAlister; W. Travis Berggren; Jens Griep‐Raming; Stevan Horning; Alexander Makarov; Doug Phanstiel; George Stafford; Danielle L. Swaney; John E. P. Syka; Vlad Zabrouskov; Joshua J. Coon,Journal of Proteome Research,https://doi.org/10.1021/pr800264t,https://openalex.org/W1988791332
2008,Method development of characterization of N-linked glycoproteins in mass spectrometry,Ying Zhang,Ying Zhang,KU ScholarWorks (The University of Kansas),,https://openalex.org/W1873303807
2008,Even Electron Mass Spectrometry with Biomolecule Applications,Bryan Ham,Bryan Ham,Medical Entomology and Zoology,,https://openalex.org/W655048115
2008,Differential N-glycosylation of Kallikrein 6 Derived from Ovarian Cancer Cells or the Central Nervous System,"Uroš Kuzmanov, Nianxin Jiang, Christopher R. Smith et al. (n=5)",Uroš Kuzmanov; Nianxin Jiang; Christopher R. Smith; Antoninus Soosaipillai; Eleftherios P. Diamandis,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.m800516-mcp200,https://openalex.org/W2096789359
2008,Post-translational Modifications of Chicken Myelin Basic Protein Charge Components,"Jeongkwon Kim, Rui Zhang, Eric F. Strittmatter et al. (n=5)",Jeongkwon Kim; Rui Zhang; Eric F. Strittmatter; Richard Smith; Robert Zand,Neurochemical Research,https://doi.org/10.1007/s11064-008-9788-4,https://openalex.org/W2014828815
2008,Free‐flow electrophoresis for top‐down proteomics by Fourier transform ion cyclotron resonance mass spectrometry,"Séverine A. Ouvry‐Patat, Matthew P. Torres, Hung‐Hiang Quek et al. (n=13)",Séverine A. Ouvry‐Patat; Matthew P. Torres; Hung‐Hiang Quek; Craig A. Gelfand; Patrick O’Mullan; Mikkel Nissum; Gottfried K. Schroeder; Jun Han; Monica H. Elliott; Deanna Dryhurst; Juan Ausió; Richard Wolfenden; Christoph H. Borchers,PROTEOMICS,https://doi.org/10.1002/pmic.200800079,https://openalex.org/W1992549539
2008,Interaction between alpha-lactalbumin and lipids: conformational features and effects on protein aggregation,Serena Tolin,Serena Tolin,Research Padua  Archive (University of Padua),,https://openalex.org/W2284703071
2009,Teacher education students' use of concept maps as cognitive tools within assessment,"Victoria Neville, Sue Bennett, Lori Lockyer",Victoria Neville; Sue Bennett; Lori Lockyer,,https://doi.org/10.1002/jms.263,https://openalex.org/W11813317
2009,P3‐025: Characterization of transthyretin isoforms in CSF from patients with Alzheimer's disease and controls by high resolution mass spectrometry,"Keld Poulsen, Justyna M.C. Bahl, Anja Hviid Simonsen et al. (n=6)",Keld Poulsen; Justyna M.C. Bahl; Anja Hviid Simonsen; Gunhild Waldemar; Martin R. Larsen; Niels H. H. Heegaard,Alzheimer s & Dementia,https://doi.org/10.1016/j.jalz.2009.04.1202,https://openalex.org/W2060352967
2009,Integrated Workflow for Characterizing Intact Phosphoproteins from Complex Mixtures,"Si Wu, Feng Yang, Rui Zhao et al. (n=8)",Si Wu; Feng Yang; Rui Zhao; Nikola Tolić; Errol Robinson; David Camp; Richard Smith; Ljiljana Paša‐Tolić,Analytical Chemistry,https://doi.org/10.1021/ac802487q,https://openalex.org/W2016529333
2009,Top-Down Identification of Protein Biomarkers in Bacteria with Unsequenced Genomes,"Colin Wynne, Catherine Fenselau, Plamen A. Demirev et al. (n=4)",Colin Wynne; Catherine Fenselau; Plamen A. Demirev; Nathan Edwards,Analytical Chemistry,https://doi.org/10.1021/ac9016677,https://openalex.org/W1997445037
2009,Combining Alkaline Phosphatase Treatment and Hybrid Linear Ion Trap/Orbitrap High Mass Accuracy Liquid Chromatography−Mass Spectrometry Data for the Efficient and Confident Identification of Protein Phosphorylation,"Hsin‐Yi Wu, Vincent S. Tseng, Lien-Chin Chen et al. (n=9)",Hsin‐Yi Wu; Vincent S. Tseng; Lien-Chin Chen; Yu‐Chen Chang; Peipei Ping; Chen‐Chung Liao; Yeou‐Guang Tsay; Jau‐Song Yu; Pao‐Chi Liao,Analytical Chemistry,https://doi.org/10.1021/ac9013435,https://openalex.org/W2048259004
2009,"Edaravone Inhibits Protein Carbonylation by a Direct Carbonyl-Scavenging Mechanism: Focus on Reactivity, Selectivity, and Reaction Mechanisms","Giancarlo Aldini, Giulio Vistoli, Luca Regazzoni et al. (n=6)",Giancarlo Aldini; Giulio Vistoli; Luca Regazzoni; M.C. Benfatto; Ilaria Bettinelli; M. Carini,Antioxidants and Redox Signaling,https://doi.org/10.1089/ars.2009.2814,https://openalex.org/W2057846817
2009,High Resolution Top-Down MS/MS Reveals Single Amino Acid Sequence Polymorphisms in Rat Cardiac Troponin,"Raquel Sanchos Solis, Ying Ge, Jeffery W. Walker",Raquel Sanchos Solis; Ying Ge; Jeffery W. Walker,Biophysical Journal,https://doi.org/10.1016/j.bpj.2008.12.2592,https://openalex.org/W1991389992
2009,Top-down protein sequencing by CID and ECD using desorption electrospray ionisation (DESI) and high-field FTICR mass spectrometry,"Adam A. Stokes, David J. Clarke, Stefan Weidt et al. (n=5)",Adam A. Stokes; David J. Clarke; Stefan Weidt; Pat R. R. Langridge‐Smith; C. Logan Mackay,International Journal of Mass Spectrometry,https://doi.org/10.1016/j.ijms.2009.09.004,https://openalex.org/W2116968815
2009,An Integrated Top-Down and Bottom-Up Strategy for Broadly Characterizing Protein Isoforms and Modifications,"Si Wu, Natacha Lourette, Nikola Tolić et al. (n=8)",Si Wu; Natacha Lourette; Nikola Tolić; Rui Zhao; Errol Robinson; Aleksey V. Tolmachev; Richard Smith; Ljiljana Paša‐Tolić,Journal of Proteome Research,https://doi.org/10.1021/pr800720d,https://openalex.org/W2050488655
2009,Accurate molecular weight analysis of histones using FFE and RP‐HPLC on monolithic capillary columns,"Evert‐Jan Sneekes, Jun Han, Monica Elliot et al. (n=7)",Evert‐Jan Sneekes; Jun Han; Monica Elliot; Juan Ausió; Remco Swart; Albert J. R. Heck; Christoph H. Borchers,Journal of Separation Science,https://doi.org/10.1002/jssc.200800627,https://openalex.org/W2016523706
2009,A robust two-dimensional separation for top-down tandem mass spectrometry of the low-mass proteome,"Ji Eun Lee, John F. Kellie, John C. Tran et al. (n=12)",Ji Eun Lee; John F. Kellie; John C. Tran; Jeremiah D. Tipton; Adam D. Catherman; Haylee M. Thomas; Dorothy R. Ahlf; Kenneth R. Durbin; Adaikkalam Vellaichamy; Ioanna Ntai; Alan G. Marshall; Neil L. Kelleher,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1016/j.jasms.2009.08.001,https://openalex.org/W2078929751
2009,Dynamics of ions of intact proteins in the Orbitrap mass analyzer,"Alexander Makarov, Eduard Denisov",Alexander Makarov; Eduard Denisov,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1016/j.jasms.2009.03.024,https://openalex.org/W2044008548
2009,Mass measurement and top-down HPLC/MS analysis of intact monoclonal antibodies on a hybrid linear quadrupole ion trap-orbitrap mass spectrometer,"Pavel V. Bondarenko, Tonya Second, Vlad Zabrouskov et al. (n=5)",Pavel V. Bondarenko; Tonya Second; Vlad Zabrouskov; Alexander Makarov; Zhongqi Zhang,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1016/j.jasms.2009.03.020,https://openalex.org/W1971055293
2009,Optimized orbitrap HCD for quantitative analysis of phosphopeptides,"Yi Zhang, Scott B. Ficarro, Shaojuan Li et al. (n=4)",Yi Zhang; Scott B. Ficarro; Shaojuan Li; Jarrod A. Marto,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1016/j.jasms.2009.03.019,https://openalex.org/W2084428514
2009,Top-Down Proteomics on a High-field Fourier Transform Ion Cyclotron Resonance Mass Spectrometer,"Séverine A. Ouvry‐Patat, Matthew P. Torres, Craig A. Gelfand et al. (n=7)",Séverine A. Ouvry‐Patat; Matthew P. Torres; Craig A. Gelfand; H.H. Quek; Michael L. Easterling; J. Paul Speir; Christoph H. Borchers,Methods in molecular biology,https://doi.org/10.1007/978-1-59745-493-3_12,https://openalex.org/W79268409
2009,Program,"Ilena Cristea, Ralph Bradshaw, Steven Carr et al. (n=100)",Ilena Cristea; Ralph Bradshaw; Steven Carr; Connie Jimenez; Florence Roux-Dalvai; David Maltby; Shannon Eliuk; Gerrits; C Panse; B Bodenmiller; R Schlapbach; R Ahrends; U Bergmann; S Pieper; B Neumann; C Scheler; M Linscheid; P Rodrigues; T Silva; F Jessen; J Dias; B Eeltink; R Dolman; G Swart; Tremintin; K Medzihradszky; S Salas-Castillo; A Burlingame; Medzihradszky; E Klement; Z Lipinszky; Z Kupihar; A Udvardy; M Wingren; P Mattsson; F James; C Nilsson; Borrebaeck; B Macher; M Trnka; A Quandt; L Malstroem; H Lam; D Shteynberg; R Aebersold; Microwave-Assisted Phosphoproteomics; P Liu; W Sandoval; J Langridge; J Brown; S Mohammed; N Taouatas; I Campuzano; A Heck; F Chu; B Panning; M Edery; M Male cot; K Mezhoud; A Marie; D Praseuth; S Puiseux-Dao; R Pitti; Y Li; D Lawrence; A Ashkenazi; J Lill; X Du; J Rorie; S Chowdhury; J Adkins; G Anderson; R Smith; G Knudsen; B Davis; S Deb; Y Loethen; R Gudihal; P Perera; D Benamotz; V Davisson; C Wilkinson; D Fernig; S Hart; R Blankley; S Guan; C Dorschel; R Sprenger; J Aerts; J Vissers; S Geromanos; S Levery; S Kracun; O Blixt; E Clo; K Jensen; H Clausen; Peak; Chen; J Trinidad,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.s800108-mcp200,https://openalex.org/W4238766780
2009,Session 1,,,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.s800408-mcp200,https://openalex.org/W4247668945
2009,Analysis of Human C1q by Combined Bottom-up and Top-down Mass Spectrometry,"Delphine Pflieger, Cédric Przybylski, Florence Gonnet et al. (n=7)",Delphine Pflieger; Cédric Przybylski; Florence Gonnet; Jean‐Pierre Le Caër; T. Lunardi; Gérard J. Arlaud; Régis Daniel,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.m900350-mcp200,https://openalex.org/W2110876203
2009,Poster Session B,,,Molecular & Cellular Proteomics,https://doi.org/10.1074/mcp.s800908-mcp200,https://openalex.org/W4256026811
2009,Mass spectrometry-based proteomics methods for analysis of food allergens,"Linda Monaci, Angelo Visconti",Linda Monaci; Angelo Visconti,TrAC Trends in Analytical Chemistry,https://doi.org/10.1016/j.trac.2009.02.013,https://openalex.org/W2027324655
2010,Intact Protein Analysis Combining Micro-High Performance Liquid Chromatography and LTQ Orbitrap Mass Spectrometry,"Remco Swart, Jens Henning Mohr, Günter Böhm et al. (n=4)",Remco Swart; Jens Henning Mohr; Günter Böhm; Christian G. Huber,,,https://openalex.org/W3083117883
2010,Combination of Micro-High Performance Liquid Chromatography and High-Resolution Orbitrap Mass Spectrometry: A Powerful Tool for Intact Protein Analysis,"Jens Henning Mohr, Remco Swart, Günter Böhm et al. (n=4)",Jens Henning Mohr; Remco Swart; Günter Böhm; Christian G. Huber,,,https://openalex.org/W3085708423
2010,Top-Down Mass Analysis of Protein Tyrosine Nitration: Comparison of Electron Capture Dissociation with “Slow-Heating” Tandem Mass Spectrometry Methods,"Victor A. Mikhailov, Jesús Iniesta, Helen J. Cooper",Victor A. Mikhailov; Jesús Iniesta; Helen J. Cooper,Analytical Chemistry,https://doi.org/10.1021/ac101177r,https://openalex.org/W2053358154
2010,New Reagents for Enhanced Liquid Chromatographic Separation and Charging of Intact Protein Ions for Electrospray Ionization Mass Spectrometry,"Santosh G. Valeja, Jeremiah D. Tipton, Mark R. Emmett et al. (n=4)",Santosh G. Valeja; Jeremiah D. Tipton; Mark R. Emmett; Alan G. Marshall,Analytical Chemistry,https://doi.org/10.1021/ac1016858,https://openalex.org/W2048056721
2010,Size-Sorting Combined with Improved Nanocapillary Liquid Chromatography−Mass Spectrometry for Identification of Intact Proteins up to 80 kDa,"Adaikkalam Vellaichamy, John C. Tran, Adam D. Catherman et al. (n=12)",Adaikkalam Vellaichamy; John C. Tran; Adam D. Catherman; Ji Eun Lee; John F. Kellie; Steve M. M. Sweet; Leonid Zamdborg; Paul M. Thomas; Dorothy R. Ahlf; Kenneth R. Durbin; Gary A. Valaskovic; Neil L. Kelleher,Analytical Chemistry,https://doi.org/10.1021/ac9021083,https://openalex.org/W148173047
2010,Identification of trimethylation at C-terminal lysine of pilin in the cyanobacterium Synechocystis PCC 6803,"Young Hye Kim, Kyu‐Hwan Park, Se Young Kim et al. (n=9)",Young Hye Kim; Kyu‐Hwan Park; Se Young Kim; Eun Sun Ji; Jin Young Kim; Sang Kwang Lee; Jong Shin Yoo; Hyun Sik Kim; Young Mok Park,Biochemical and Biophysical Research Communications,https://doi.org/10.1016/j.bbrc.2010.11.133,https://openalex.org/W2055067635
2010,A high-throughput de novo sequencing approach for shotgun proteomics using high-resolution tandem mass spectrometry,"Chongle Pan, Byung H. Park, W. Hayes McDonald et al. (n=8)",Chongle Pan; Byung H. Park; W. Hayes McDonald; Patricia A. Carey; Jillian F. Banfield; Nathan C. VerBerkmoes; Robert L. Hettich; Nagiza F. Samatova,BMC Bioinformatics,https://doi.org/10.1186/1471-2105-11-118,https://openalex.org/W2105635160
2010,Abstract 3309: Identifying glycoproteins in ER+ and ER- human breast cancer tissue samples,"Suzan M. Semaan, Xu Eddy Wang, Ruth A Emmett et al. (n=5)",Suzan M. Semaan; Xu Eddy Wang; Ruth A Emmett; Alan G. Marshall; Qing‐Xiang Amy Sang,Cancer Research,https://doi.org/10.1158/1538-7445.am10-3309,https://openalex.org/W2323061665
2010,Application of FT-ICR Mass Spectrometry in Study of Protein Modifications and Carbohydrates,,,DigiNole (Florida State University),,https://openalex.org/W7113224407
2010,Top-Down Analysis of Bacterial Proteins by High-Resolution Mass Spectrometry,Colin Wynne,Colin Wynne,Digital Repository at the University of Maryland (University of Maryland College Park),,https://openalex.org/W2148352639
2010,Characterizing glycans on stem cells for discovery of biomarkers and biological significance,Phung Gip,Phung Gip,eScholarship (California Digital Library),,https://openalex.org/W315072388
