year,title,authors_short,all_authors,journal,doi,openalex_id
2025,Exploring the Influence of a Pomegranate Extract on the Functionality of Healthy and Diseased Human Gut Microbiota: An In Vitro Study,"Daniele Giuseppe Buccato, Adriana Delgado-Osorio, Lorenza Francesca De Lellis et al. (n=12)",Daniele Giuseppe Buccato; Adriana Delgado-Osorio; Lorenza Francesca De Lellis; Maria Vittoria Morone; Hammad Ullah; Luana Izzo; Sonia Lombardi; Alessandro Di Minno; Costanza Riccioni; Dafni Moriki; José Ángel Rufián‐Henares; Maria Daglia,Molecules,https://doi.org/10.3390/molecules30071634,https://openalex.org/W4409236801
2025,Denoising Search doubles the number of metabolite and exposome annotations in human plasma using an Orbitrap Astral mass spectrometer,"Fan‐Zhou Kong, Tong Shen, Yuanyue Li et al. (n=6)",Fan‐Zhou Kong; Tong Shen; Yuanyue Li; Amer Bashar; Susan S. Bird; Oliver Fiehn,Nature Methods,https://doi.org/10.1038/s41592-025-02646-x,https://openalex.org/W4408934710
2025,"<i>Amomum tsao‐ko</i> Attenuates Hyperglycemia and Cognitive Impairment via Regulating Gut Microbiota, <scp>SCFAs</scp>, and <scp>CREB</scp>/<scp>BDNF</scp>/<scp>TrkB</scp> Signaling Pathway in <scp>T2DM</scp> Mice","Caixia Wang, Huilin Ren, Zhen Wang et al. (n=7)",Caixia Wang; Huilin Ren; Zhen Wang; Ruixue Min; Xiaoli Chen; Yanli Ma; Xiaofeng Zhang,Neurogastroenterology & Motility,https://doi.org/10.1111/nmo.70065,https://openalex.org/W4409958495
2025,Integrating Metabolomics and Gut Microbiota to Identify Key Biomarkers and Regulatory Pathways Underlying Metabolic Heterogeneity in Childhood Obesity,"Zhiwei Xia, Yan Li, Jiyong Yin et al. (n=10)",Zhiwei Xia; Yan Li; Jiyong Yin; Zhaolong Gong; Jing Sun; Shi Shen; Yi Yang; Tingting Liu; Liyuan Wang; Junsheng Huo,Nutrients,https://doi.org/10.3390/nu17111876,https://openalex.org/W4410894463
2025,Scutellaria baicalensis extract prevents metabolic dysfunction-associated steatotic liver disease by modulating the gut-liver axis in high-fat diet mice,"Li‐Ting Ma, Yizhu Wang, Tao Ren et al. (n=11)",Li‐Ting Ma; Yizhu Wang; Tao Ren; Lijia Pan; Xinze Li; Shen Wang; Dehui Li; Meiyu Zhang; Fangtong Li; Fei Zheng; Hao Yue,Phytochemistry,https://doi.org/10.1016/j.phytochem.2025.114720,https://openalex.org/W4416746220
2025,Elucidating the mechanism of the first Chinese herbal formula Shuangxia Decoction to alleviate insomnia using multi-omics technologies,"Runhua Liu, Hao Wu, Jianmin Zhang et al. (n=11)",Runhua Liu; Hao Wu; Jianmin Zhang; Yuwei Yang; Jiaqi Wang; Tianyi Li; Gengyuan Yu; Jin Guan; Linlin Fang; Yikun Sun; Chenning Zhang,Phytomedicine,https://doi.org/10.1016/j.phymed.2025.156454,https://openalex.org/W4407063929
2025,"Integrating serum pharmacochemistry, network pharmacology, metabolomics and 16S rRNA sequencing to explore the mechanism of total flavonoids from Flemingia philippinensis in treating collagen induced arthritis rats","Jingwen Qiu, Yingyin Zhang, Kuo Chen et al. (n=9)",Jingwen Qiu; Yingyin Zhang; Kuo Chen; Jinyi Xu; Yingnan Chen; Minjing Li; Chenchen Zhu; Song Wang; Lei Zhang,Phytomedicine,https://doi.org/10.1016/j.phymed.2025.156531,https://openalex.org/W4407607443
2025,Tongfu Xingshen capsule alleviates stroke-associated pneumonia-induced multiple organ injuries by modulating the gut microbiota and sphingolipid metabolism,"Ruihua Wang, Changlian Gan, Baoying Gong et al. (n=10)",Ruihua Wang; Changlian Gan; Baoying Gong; Juan Huang; Zhenzhen Lou; D.H. Wang; Ru Yan; Geng Li; Tianqin Xiong; Jianwen Guo,Phytomedicine,https://doi.org/10.1016/j.phymed.2025.156756,https://openalex.org/W4409378363
2025,Banxia Baizhu Tianma Decoction improves posterior circulation ischemia vertigo in rats via gut microbiota and TLR4-NF-κB-MyD88 pathway,"Fangfang Huang, Lily Zhang, Siyang Cheng et al. (n=6)",Fangfang Huang; Lily Zhang; Siyang Cheng; Zilong Zhang; Qiong Xiang; Zheman Xiao,Phytomedicine,https://doi.org/10.1016/j.phymed.2025.157539,https://openalex.org/W4416146614
2025,Milk-processed Polygonatum cyrtonema Hua ameliorates cyclophosphamide-induced immunosuppression in mice by regulating gut microbiota and immune response,"Yiwen Tao, Lijie Wang, Shuangfeng Xiong et al. (n=8)",Yiwen Tao; Lijie Wang; Shuangfeng Xiong; Yin Ding; Tsedien Nhamdriel; Yu Zhang; Jing Zhang; Gang Fan,Phytomedicine,https://doi.org/10.1016/j.phymed.2025.157076,https://openalex.org/W4412434061
2025,Exploring the plant-growth promoting bacterium Herbaspirillum seropedicae as catalyst of microbiome remodeling and metabolic changes in wheat plants,"Pablo Carril, Carlos Cordeiro, Marta Sousa Silva et al. (n=6)",Pablo Carril; Carlos Cordeiro; Marta Sousa Silva; Ephrem Ngendahimana; Rogério Tenreiro; Cristina Cruz,Planta,https://doi.org/10.1007/s00425-025-04609-0,https://openalex.org/W4406355381
2025,[Angelicae Dahuricae Radix polysaccharides treat ulcerative colitis in mice by regulating gut microbiota and metabolism].,"Feng Xu, Lei Zhu, Yanan Li et al. (n=8)",Feng Xu; Lei Zhu; Yanan Li; Cheng Cheng; Yuan Cui; Yiheng Tong; Jingyi Hu; Hong Shen,PubMed,https://doi.org/10.19540/j.cnki.cjcmm.20241014.703,https://openalex.org/W4410313307
2025,[Antidepressant effects of Ziziphi Spinosae Semen extract on depressive-like behaviors in sleep deprivation rats based on integrated serum metabolomics and gut microbiota].,"Lijuan Song, Ya-Yu Sun, Ze-Jia Niu et al. (n=7)",Lijuan Song; Ya-Yu Sun; Ze-Jia Niu; Jiaying Liu; Xiangping Pei; Yan Yan; Chenhui Du,PubMed,https://doi.org/10.19540/j.cnki.cjcmm.20250409.701,https://openalex.org/W4415192677
2025,Advances in Glacier Biogeochemistry: A Global Survey of Dissolved Organic Matter in Glacial Meltwater,"Alexandre M. Anesio, Joel Barker, Lisa Bröder",Alexandre M. Anesio; Joel Barker; Lisa Bröder,Repository for Publications and Research Data (ETH Zurich),https://doi.org/10.3929/ethz-c-000799260,https://openalex.org/W7155507765
2025,"Photochemical weathering of microplastics impacts bioaccumulation, gut microbiome, and oxidative stress in the mussel Mytilus trossulus","Monica Brandhuber, Brian P. DiMento, J. 't Hoen et al. (n=9)",Monica Brandhuber; Brian P. DiMento; J. 't Hoen; Isabel Broek; Joshua Wesolowski; Annette Jarosz; Logan Wieland; Maile Branson; Zachary C. Redman,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5436754,https://openalex.org/W4414041722
2025,Ex-situ Microbiome Dynamics During Polystyrene Biodegradation: Isolation from Tenebrio molitor,"Behzad Matyakubov, Tae-Jin Lee",Behzad Matyakubov; Tae-Jin Lee,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5445919,https://openalex.org/W4414015634
2025,Banxia Baizhu Tianma Decoction Improves Posterior Circulation Ischemia Vertigo in Rats Via Gut Microbiota and Tlr4-Nf-Κb-Myd88 Pathway,"Fangfang Huang, Lily Zhang, Siyang Cheng et al. (n=6)",Fangfang Huang; Lily Zhang; Siyang Cheng; Zilong Zhang; Qiong Xiang; Zheman Xiao,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5405150,https://openalex.org/W4413751113
2025,Characterization and identification of chemical components in Chaihuang decoction based on UPLC- Orbitrap Exploris 120-MS and HS-GC-IMS techniques combined with multivariate statistical analyses,"Ningning Huo, Jielin Liu, Xinghua Zhao et al. (n=8)",Ningning Huo; Jielin Liu; Xinghua Zhao; Xue Han; Jian Li; Xin He; Yandong Li; Qianwen Xing,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5681860,https://openalex.org/W4415881078
2025,Bioactive constituents of Limonium sinense and its extract alleviate ulcerative colitis via the DPEP2-MAP3K7 axis and gut microbiota modulation in mice,"Shi-Zhou Qi, Mengyang Wang, Shuang Miao et al. (n=9)",Shi-Zhou Qi; Mengyang Wang; Shuang Miao; Xiaoqi Zhang; Jingwen Hu; Kaikai Gong; Yan Wu; B. Li; Guowei Cai,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5960353,https://openalex.org/W7117708118
2025,Vinegar-processed Paeonia lactiflora Pall. ameliorated alcoholic liver disease through modulation of gut microbiota and FXR-FGF15 gut-liver axis,"Xiyu Zhang, Xiang-xiang Liu, Elsa Easter Justine et al. (n=9)",Xiyu Zhang; Xiang-xiang Liu; Elsa Easter Justine; Zhihui Xi; Menglu Li; Tongsheng Wang; Chuanshan Jin; Wei Zhang; Xiao-jie Mi,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5812957,https://openalex.org/W4416928666
2025,Evaluating Human Serum for Trace Levels of Lipophilic Organic Chemicals: A Novel Gc-Qorbitrap Methodology,"Allison Jiménez-Nieto, David Izquierdo-Sandoval, Juan V. Sancho et al. (n=13)",Allison Jiménez-Nieto; David Izquierdo-Sandoval; Juan V. Sancho; Marcos Granell; Abraham González-Ruíz; Mónica Ballesteros; Nerea Vilanova; Ana Megía; Pablo Gago-Ferrero; José L. Domingo; Montse Marquès; Tania Portolés; Rubén Gil‐Solsona,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.5373057,https://openalex.org/W4412798309
2025,Evaluating human serum for trace levels of lipophilic organic chemicals: A novel GC-(Q)Orbitrap methodology,"Allison Jiménez-Nieto, David Izquierdo-Sandoval, Juan V. Sancho et al. (n=13)",Allison Jiménez-Nieto; David Izquierdo-Sandoval; Juan V. Sancho; Marcos Granell; Ana González-Ruiz; Mónica Ballesteros; Nerea Vilanova; Ana Megía; Pablo Gago-Ferrero; José L. Domingo; Montse Marquès; Tania Portolés; Rubén Gil‐Solsona,Talanta,https://doi.org/10.1016/j.talanta.2025.128897,https://openalex.org/W4414395988
2025,Discovering mechanisms behind the bacterial interactions between health-associated bacterial commensals of the human nasopharynx,"Yu, Kan, Kar Bahal, Ritika, Chua, Eng Guan et al. (n=5)","Yu, Kan; Kar Bahal, Ritika; Chua, Eng Guan; Stefanowicz, Fiona; Nicol, Mark",UWA Profiles and Research Repository (UWA),,https://openalex.org/W7112192660
2025,Effect of pre-chlorination on bioelectricity production and stabilization of excess sludge by microbial fuel cell,"Dongye He, Yazhi Nong, Yuanpeng He et al. (n=8)",Dongye He; Yazhi Nong; Yuanpeng He; Yin Luo; Chuanfu Li; Jixian Gao; Chenyuan Dang; Jie Fu,Water Research,https://doi.org/10.1016/j.watres.2025.123564,https://openalex.org/W4408952382
